code_region;region;annee;code_indicateur;indicateur;code_type_uai;type_d_administration;code_sexe;sexe;code_type_pers;type_de_personnel;etat_des_donnees;valeur
94;Corse;2001;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;12.0
94;Corse;2002;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;1.0
94;Corse;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;2.0
94;Corse;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;0.55
94;Corse;2007;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;2.0
94;Corse;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;6.0
94;Corse;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;semi-definitif;24.06
98;Non ventile;2002;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;19.0
98;Non ventile;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;531.07
98;Non ventile;2006;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;3.0
99;a‰tranger;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;295.5
99;a‰tranger;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;168.94
99;a‰tranger;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;semi-definitif;1.04
73;Midi-Pyrenees;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;512.38
73;Midi-Pyrenees;2004;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;105.18
73;Midi-Pyrenees;2007;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;321.7
73;Midi-Pyrenees;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;760.48
73;Midi-Pyrenees;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1251.22
73;Midi-Pyrenees;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;916.85
73;Midi-Pyrenees;2009;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;60.5
73;Midi-Pyrenees;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;1166.35
73;Midi-Pyrenees;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;16.53
73;Midi-Pyrenees;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;793.1
73;Midi-Pyrenees;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;205.12
73;Midi-Pyrenees;2011;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;30.67
73;Midi-Pyrenees;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;1173.16
74;Limousin;2002;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;44.41
74;Limousin;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;2.0
74;Limousin;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;4.6
74;Limousin;2004;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;44.06
74;Limousin;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;244.4
74;Limousin;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;14.0
74;Limousin;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.8
74;Limousin;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;8.1
82;Rhone-Alpes;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;52.14
82;Rhone-Alpes;2002;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;161.8
82;Rhone-Alpes;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;40.66
82;Rhone-Alpes;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;1920.6
82;Rhone-Alpes;2005;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;18.7
82;Rhone-Alpes;2006;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;136.1
82;Rhone-Alpes;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;1288.07
82;Rhone-Alpes;2011;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;93.66
82;Rhone-Alpes;2012;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;743.05
82;Rhone-Alpes;2012;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;243.8
83;Auvergne;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;77.78
83;Auvergne;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.0
83;Auvergne;2005;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.0
83;Auvergne;2006;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1.0
83;Auvergne;2007;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.41000000000000003
83;Auvergne;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.0
83;Auvergne;2008;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;5.52
83;Auvergne;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.07
83;Auvergne;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;368.44
91;Languedoc-Roussillon;2001;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;164.79
91;Languedoc-Roussillon;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1956.55
91;Languedoc-Roussillon;2005;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;452.57
91;Languedoc-Roussillon;2005;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;3.9
42;Alsace;2010;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;0.27
42;Alsace;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;semi-definitif;4.0
42;Alsace;2013;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;semi-definitif;179.04
43;Franche-Comte;2002;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;8.0
43;Franche-Comte;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;36.9
43;Franche-Comte;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;33.0
43;Franche-Comte;2007;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;8.95
43;Franche-Comte;2011;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;92.59
43;Franche-Comte;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.02
52;Pays de la Loire;2003;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;72.58
52;Pays de la Loire;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;118.4
52;Pays de la Loire;2004;dird;Depense interieure de R&D;2;EPST;;;;;definitif;59.26
52;Pays de la Loire;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;122.02
52;Pays de la Loire;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;179.67
52;Pays de la Loire;2008;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;307.75
53;Bretagne;2011;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;76.92
53;Bretagne;2012;dird;Depense interieure de R&D;2;EPST;;;;;definitif;234.78
54;Poitou-Charentes;2001;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;9.0
54;Poitou-Charentes;2002;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;174.4
54;Poitou-Charentes;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;17.0
54;Poitou-Charentes;2004;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;6.08
72;Aquitaine;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;543.0
72;Aquitaine;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;799.59
72;Aquitaine;2006;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;1.5
72;Aquitaine;2010;dird;Depense interieure de R&D;2;EPST;;;;;definitif;197.89
72;Aquitaine;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;681.41
72;Aquitaine;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;17.8
72;Aquitaine;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;semi-definitif;12.97
73;Midi-Pyrenees;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;398.7
25;Basse-Normandie;2012;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.1
25;Basse-Normandie;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;790.35
26;Bourgogne;2004;dird;Depense interieure de R&D;2;EPST;;;;;definitif;32.58
26;Bourgogne;2006;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;7.1
26;Bourgogne;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;18.81
26;Bourgogne;2008;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;81.0
26;Bourgogne;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;6.09
26;Bourgogne;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;20.75
26;Bourgogne;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;180.6
26;Bourgogne;2012;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;105.91
26;Bourgogne;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;183.5
26;Bourgogne;2012;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.0
31;Nord-Pas-de-Calais;2001;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.2
31;Nord-Pas-de-Calais;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;21.6
31;Nord-Pas-de-Calais;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;428.4
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;450.49
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.0
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;150.8
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;15.65
31;Nord-Pas-de-Calais;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;1114.2
31;Nord-Pas-de-Calais;2012;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.32
41;Lorraine;2006;dird;Depense interieure de R&D;2;EPST;;;;;definitif;126.18
41;Lorraine;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;445.74
41;Lorraine;2009;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;215.03
41;Lorraine;2010;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;8.18
41;Lorraine;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;5.88
41;Lorraine;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;11.8
41;Lorraine;2013;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;semi-definitif;41.79
41;Lorraine;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;1733.39
42;Alsace;2001;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;156.27
42;Alsace;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;442.1
42;Alsace;2003;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;693.8
42;Alsace;2003;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;5.9
42;Alsace;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;581.42
42;Alsace;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;6.0
42;Alsace;2004;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;52.45
42;Alsace;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;4.0
42;Alsace;2005;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;6.9
42;Alsace;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;48.58
42;Alsace;2007;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;191.0
24;Centre;2003;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;324.4
24;Centre;2003;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;496.7
24;Centre;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
24;Centre;2004;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;37.54
24;Centre;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;369.4
24;Centre;2005;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;37.0
25;Basse-Normandie;2001;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;15.22
25;Basse-Normandie;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;1.6
25;Basse-Normandie;2005;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;5.7
25;Basse-Normandie;2006;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;8.3
25;Basse-Normandie;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;31.18
25;Basse-Normandie;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;81.8
21;Champagne-Ardenne;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;0.4
21;Champagne-Ardenne;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;0.8
21;Champagne-Ardenne;2012;dird;Depense interieure de R&D;2;EPST;;;;;definitif;6.49
22;Picardie;2001;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;41.0
22;Picardie;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;8.28
22;Picardie;2005;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;1.2
22;Picardie;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;12.86
22;Picardie;2011;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;48.52
22;Picardie;2012;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;38.99
23;Haute-Normandie;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;823.4
23;Haute-Normandie;2002;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;3.77
23;Haute-Normandie;2002;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;5.0
23;Haute-Normandie;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;29.3
23;Haute-Normandie;2004;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;1.28
23;Haute-Normandie;2006;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1.0
23;Haute-Normandie;2007;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;71.0
23;Haute-Normandie;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;37.7
23;Haute-Normandie;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
23;Haute-Normandie;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;19.83
23;Haute-Normandie;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;28.56
23;Haute-Normandie;2013;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;semi-definitif;2.84
24;Centre;2001;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;173.0
24;Centre;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;55.0
24;Centre;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;17.02
24;Centre;2007;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;390.8
24;Centre;2008;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;40.0
24;Centre;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;243.6
24;Centre;2011;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;131.07
24;Centre;2011;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;517.67
24;Centre;2013;dird;Depense interieure de R&D;2;EPST;;;;;semi-definitif;139.61
24;Centre;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;478.34
25;Basse-Normandie;2002;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;5.0
25;Basse-Normandie;2002;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;7.4
25;Basse-Normandie;2003;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;72.0
1;Guadeloupe;2010;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;10.7
1;Guadeloupe;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;36.5
2;Martinique;2011;dird;Depense interieure de R&D;2;EPST;;;;;definitif;3.01
2;Martinique;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;24.8
2;Martinique;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;12.96
2;Martinique;2013;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;semi-definitif;7.4
3;Guyane;2010;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;0.33
3;Guyane;2011;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;0.48
3;Guyane;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;51.0
3;Guyane;2012;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;5.0
4;La Reunion;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;semi-definitif;20.02
6;Mayotte;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;semi-definitif;3.0
7;Regions d'outre-mer;2002;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;10.0
7;Regions d'outre-mer;2003;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;5.0
7;Regions d'outre-mer;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;3.37
11;Ile-de-France;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;576.3
11;Ile-de-France;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;749.3
11;Ile-de-France;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;441.03
11;Ile-de-France;2005;dird;Depense interieure de R&D;2;EPST;;;;;definitif;1716.79
11;Ile-de-France;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;615.82
11;Ile-de-France;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;1137.23
11;Ile-de-France;2009;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;694.44
11;Ile-de-France;2011;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;1982.79
11;Ile-de-France;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;14591.21
